Iteration,Heuristic Value,Time
2895,31,239.0000
2896,31,239.0000
2897,31,239.0000
2898,31,239.0000
2899,31,239.0000
2900,31,239.0000
2901,31,239.0000
2902,31,239.0000
2903,31,239.0000
2904,31,239.0000
2905,31,239.0000
2906,31,239.0000
2907,31,239.0000
2908,31,239.0000
2909,31,239.0000
2910,31,239.0000
2911,31,239.0000
2912,31,239.0000
2913,31,239.0000
2914,31,239.0000
2915,31,239.0000
2916,31,241.0000
2917,31,241.0000
2918,31,241.0000
2919,31,241.0000
2920,31,241.0000
2921,31,241.0000
2922,31,241.0000
2923,31,241.0000
2924,31,241.0000
2925,31,241.0000
2926,31,241.0000
2927,31,241.0000
2928,31,241.0000
2929,31,241.0000
2930,31,241.0000
2931,31,241.0000
2932,31,241.0000
2933,31,241.0000
2934,31,241.0000
2935,31,241.0000
2936,31,241.0000
2937,31,241.0000
2938,31,241.0000
2939,31,243.0000
2940,31,243.0000
2941,31,243.0000
2942,31,243.0000
2943,31,243.0000
2944,31,243.0000
2945,31,243.0000
2946,31,243.0000
2947,31,243.0000
2948,31,243.0000
2949,31,243.0000
2950,31,243.0000
2951,31,244.0000
2952,31,244.0000
2953,31,244.0000
2954,31,244.0000
2955,31,244.0000
2956,31,244.0000
2957,31,244.0000
2958,31,244.0000
2959,31,244.0000
2960,31,244.0000
2961,31,244.0000
2962,31,244.0000
2963,31,244.0000
2964,31,245.0000
2965,31,245.0000
2966,31,245.0000
2967,31,245.0000
2968,31,245.0000
2969,31,245.0000
2970,31,245.0000
2971,31,245.0000
2972,31,245.0000
2973,31,245.0000
2974,31,245.0000
2975,31,245.0000
2976,31,245.0000
2977,31,246.0000
2978,31,246.0000
2979,31,246.0000
2980,31,246.0000
2981,31,246.0000
2982,31,246.0000
2983,31,246.0000
2984,31,246.0000
2985,31,246.0000
2986,31,246.0000
2987,31,246.0000
2988,31,246.0000
2989,31,246.0000
2990,31,247.0000
2991,31,247.0000
2992,31,247.0000
2993,31,247.0000
2994,31,247.0000
2995,31,247.0000
2996,31,247.0000
2997,31,247.0000
2998,31,247.0000
2999,31,247.0000
3000,31,247.0000
3001,31,247.0000
3002,31,248.0000
3003,31,249.0000
3004,31,249.0000
3005,31,249.0000
3006,31,249.0000
3007,31,249.0000
3008,31,249.0000
3009,31,249.0000
3010,31,249.0000
3011,31,249.0000
3012,31,249.0000
3013,31,249.0000
3014,31,249.0000
3015,31,249.0000
3016,31,249.0000
3017,31,249.0000
3018,31,249.0000
3019,31,249.0000
3020,31,249.0000
3021,31,249.0000
3022,31,249.0000
3023,31,250.0000
3024,31,250.0000
3025,31,250.0000
3026,31,250.0000
3027,31,250.0000
3028,31,250.0000
3029,31,250.0000
3030,31,250.0000
3031,31,250.0000
3032,31,250.0000
3033,31,250.0000
3034,31,250.0000
3035,31,251.0000
3036,31,251.0000
3037,31,251.0000
3038,31,251.0000
3039,31,251.0000
3040,31,251.0000
3041,31,251.0000
3042,31,251.0000
3043,31,251.0000
3044,31,251.0000
3045,31,251.0000
3046,31,251.0000
3047,31,251.0000
3048,31,251.0000
3049,31,252.0000
3050,31,252.0000
3051,31,252.0000
3052,31,252.0000
3053,31,252.0000
3054,31,252.0000
3055,31,253.0000
3056,31,253.0000
3057,31,253.0000
3058,31,253.0000
3059,31,253.0000
3060,31,253.0000
3061,31,253.0000
3062,31,253.0000
3063,31,253.0000
3064,31,253.0000
3065,31,253.0000
3066,31,253.0000
3067,31,253.0000
3068,31,253.0000
3069,31,253.0000
3070,31,253.0000
3071,31,253.0000
3072,31,253.0000
3073,31,253.0000
3074,31,253.0000
3075,31,253.0000
3076,31,253.0000
3077,31,253.0000
3078,31,253.0000
3079,31,253.0000
3080,31,253.0000
3081,31,253.0000
3082,31,253.0000
3083,31,253.0000
3084,31,253.0000
3085,31,253.0000
3086,31,253.0000
3087,32,253.0000
3088,32,253.0000
3089,32,253.0000
3090,32,253.0000
3091,32,253.0000
3092,32,253.0000
3093,32,253.0000
3094,32,253.0000
3095,32,253.0000
3096,32,253.0000
3097,32,253.0000
3098,32,253.0000
3099,32,253.0000
3100,32,253.0000
3101,32,253.0000
3102,32,253.0000
3103,32,253.0000
3104,32,253.0000
3105,32,253.0000
3106,32,253.0000
3107,32,253.0000
3108,33,253.0000
3109,33,253.0000
3110,33,253.0000
3111,33,253.0000
3112,33,253.0000
3113,33,253.0000
3114,33,253.0000
3115,33,253.0000
3116,33,253.0000
3117,33,258.0000
3118,33,258.0000
3119,33,258.0000
3120,33,258.0000
3121,33,258.0000
3122,33,258.0000
3123,33,258.0000
3124,33,258.0000
3125,33,258.0000
3126,33,258.0000
3127,33,258.0000
3128,33,258.0000
3129,33,258.0000
3130,33,258.0000
3131,33,258.0000
3132,33,258.0000
3133,33,258.0000
3134,33,259.0000
3135,33,259.0000
3136,33,259.0000
3137,33,259.0000
3138,33,259.0000
3139,33,259.0000
3140,34,259.0000
3141,34,259.0000
3142,34,259.0000
3143,34,260.0000
3144,34,260.0000
3145,34,260.0000
3146,34,260.0000
3147,34,260.0000
3148,34,260.0000
3149,34,260.0000
3150,34,260.0000
3151,34,260.0000
3152,34,260.0000
3153,34,260.0000
3154,34,261.0000
3155,34,261.0000
3156,34,261.0000
3157,34,261.0000
3158,34,261.0000
3159,34,261.0000
3160,34,261.0000
3161,34,261.0000
3162,34,261.0000
3163,34,261.0000
3164,34,261.0000
3165,34,261.0000
3166,34,261.0000
3167,34,262.0000
3168,34,262.0000
3169,34,262.0000
3170,34,262.0000
3171,34,262.0000
3172,34,262.0000
3173,34,262.0000
3174,34,263.0000
3175,34,263.0000
3176,34,263.0000
3177,34,263.0000
3178,34,263.0000
3179,34,263.0000
3180,34,263.0000
3181,34,263.0000
3182,34,263.0000
3183,34,263.0000
3184,34,263.0000
3185,34,263.0000
3186,34,263.0000
3187,34,263.0000
3188,34,263.0000
3189,34,263.0000
3190,34,263.0000
3191,34,263.0000
3192,34,263.0000
3193,34,263.0000
3194,34,263.0000
3195,34,263.0000
3196,34,263.0000
3197,34,263.0000
3198,34,263.0000
3199,34,263.0000
3200,34,263.0000
3201,34,263.0000
3202,34,263.0000
3203,34,263.0000
3204,34,265.0000
3205,34,265.0000
3206,34,265.0000
3207,34,265.0000
3208,34,266.0000
3209,34,266.0000
3210,34,266.0000
3211,34,266.0000
3212,34,266.0000
3213,34,266.0000
3214,34,266.0000
3215,34,266.0000
3216,34,266.0000
3217,34,266.0000
3218,34,266.0000
3219,34,266.0000
3220,34,266.0000
3221,34,266.0000
3222,34,266.0000
3223,34,266.0000
3224,34,266.0000
3225,34,266.0000
3226,34,266.0000
3227,34,266.0000
3228,34,266.0000
3229,34,266.0000
3230,34,266.0000
3231,34,266.0000
3232,34,266.0000
3233,34,266.0000
3234,34,266.0000
3235,34,268.0000
3236,34,268.0000
3237,34,268.0000
3238,34,268.0000
3239,34,268.0000
3240,34,268.0000
3241,34,268.0000
3242,34,268.0000
3243,34,268.0000
3244,34,268.0000
3245,34,268.0000
3246,34,268.0000
3247,34,268.0000
3248,34,268.0000
3249,34,268.0000
3250,34,269.0000
3251,34,269.0000
3252,34,269.0000
3253,34,269.0000
3254,34,269.0000
3255,34,269.0000
3256,34,269.0000
3257,34,269.0000
3258,34,269.0000
3259,34,269.0000
3260,34,269.0000
3261,34,269.0000
3262,34,270.0000
3263,34,270.0000
3264,34,270.0000
3265,34,270.0000
3266,34,270.0000
3267,34,271.0000
3268,34,271.0000
3269,34,271.0000
3270,34,271.0000
3271,34,271.0000
3272,34,271.0000
3273,34,271.0000
3274,34,271.0000
3275,34,271.0000
3276,34,271.0000
3277,34,271.0000
3278,34,271.0000
3279,34,271.0000
3280,34,272.0000
3281,34,272.0000
3282,34,272.0000
3283,34,272.0000
3284,34,272.0000
3285,34,272.0000
3286,34,272.0000
3287,34,272.0000
3288,34,272.0000
3289,34,272.0000
3290,34,272.0000
3291,34,272.0000
3292,34,272.0000
3293,34,272.0000
3294,34,272.0000
3295,34,272.0000
3296,34,272.0000
3297,34,272.0000
3298,34,272.0000
3299,34,272.0000
3300,34,272.0000
3301,34,272.0000
3302,34,272.0000
3303,34,272.0000
3304,34,272.0000
3305,34,272.0000
3306,34,272.0000
3307,34,272.0000
3308,34,272.0000
3309,34,272.0000
3310,34,272.0000
3311,34,272.0000
3312,34,272.0000
3313,34,272.0000
3314,34,275.0000
3315,34,275.0000
3316,34,275.0000
3317,34,275.0000
3318,34,275.0000
3319,34,275.0000
3320,34,275.0000
3321,34,275.0000
3322,34,275.0000
3323,34,275.0000
3324,34,275.0000
3325,34,275.0000
3326,34,275.0000
3327,34,276.0000
3328,34,276.0000
3329,34,276.0000
3330,34,276.0000
3331,34,276.0000
3332,34,276.0000
3333,34,276.0000
3334,34,276.0000
3335,34,276.0000
3336,34,276.0000
3337,34,276.0000
3338,34,276.0000
3339,34,277.0000
3340,34,277.0000
3341,34,277.0000
3342,34,277.0000
3343,34,277.0000
3344,34,277.0000
3345,34,277.0000
3346,34,277.0000
3347,34,277.0000
3348,34,277.0000
3349,34,277.0000
3350,34,277.0000
3351,34,278.0000
3352,34,278.0000
3353,34,278.0000
3354,34,278.0000
3355,34,278.0000
3356,34,278.0000
3357,34,278.0000
3358,34,278.0000
3359,34,278.0000
3360,34,279.0000
3361,34,279.0000
3362,34,279.0000
3363,34,279.0000
3364,34,279.0000
3365,34,279.0000
3366,34,279.0000
3367,34,279.0000
3368,34,279.0000
3369,34,279.0000
3370,34,279.0000
3371,34,279.0000
3372,34,279.0000
3373,34,279.0000
3374,34,279.0000
3375,34,279.0000
3376,34,279.0000
3377,34,279.0000
3378,34,279.0000
3379,34,279.0000
3380,34,279.0000
3381,34,279.0000
3382,34,280.0000
3383,34,280.0000
3384,34,280.0000
3385,34,280.0000
3386,34,280.0000
3387,34,280.0000
3388,34,280.0000
3389,34,280.0000
3390,34,280.0000
3391,34,280.0000
3392,34,280.0000
3393,34,280.0000
3394,34,280.0000
3395,34,280.0000
3396,34,280.0000
3397,34,280.0000
3398,34,280.0000
3399,34,280.0000
3400,34,280.0000
3401,34,280.0000
3402,34,280.0000
3403,34,280.0000
3404,34,280.0000
3405,34,280.0000
3406,34,280.0000
3407,34,280.0000
3408,34,280.0000
3409,34,280.0000
3410,34,280.0000
3411,34,280.0000
3412,34,280.0000
3413,34,283.0000
3414,34,283.0000
3415,34,283.0000
3416,34,283.0000
3417,34,283.0000
3418,34,283.0000
3419,34,283.0000
3420,34,283.0000
3421,34,283.0000
3422,34,283.0000
3423,34,284.0000
3424,34,284.0000
3425,34,284.0000
3426,34,284.0000
3427,34,284.0000
3428,34,284.0000
3429,34,284.0000
3430,34,284.0000
3431,34,284.0000
3432,34,284.0000
3433,34,284.0000
3434,34,284.0000
3435,34,284.0000
3436,34,284.0000
3437,34,284.0000
3438,34,284.0000
3439,34,284.0000
3440,34,284.0000
3441,34,284.0000
3442,34,284.0000
3443,34,284.0000
3444,34,285.0000
3445,34,285.0000
3446,34,285.0000
3447,34,285.0000
3448,34,285.0000
3449,34,285.0000
3450,34,285.0000
3451,34,285.0000
3452,34,285.0000
3453,34,285.0000
3454,34,285.0000
3455,34,285.0000
3456,34,285.0000
3457,34,286.0000
3458,34,286.0000
3459,34,286.0000
3460,34,286.0000
3461,34,286.0000
3462,34,286.0000
3463,34,286.0000
3464,34,286.0000
3465,34,286.0000
3466,34,286.0000
3467,34,286.0000
3468,34,286.0000
3469,34,287.0000
3470,34,287.0000
3471,34,287.0000
3472,34,287.0000
3473,34,288.0000
3474,34,288.0000
3475,34,288.0000
3476,34,288.0000
3477,34,288.0000
3478,34,288.0000
3479,34,288.0000
3480,34,288.0000
3481,34,288.0000
3482,34,288.0000
3483,34,288.0000
3484,34,288.0000
3485,34,288.0000
3486,34,288.0000
3487,34,288.0000
3488,34,288.0000
3489,34,288.0000
3490,34,288.0000
3491,34,289.0000
3492,34,289.0000
3493,34,289.0000
3494,34,289.0000
3495,34,289.0000
3496,34,289.0000
3497,34,290.0000
3498,34,290.0000
3499,34,290.0000
3500,34,290.0000
3501,34,290.0000
3502,34,290.0000
3503,34,290.0000
3504,34,290.0000
3505,34,290.0000
3506,34,290.0000
3507,34,290.0000
3508,34,290.0000
3509,34,290.0000
3510,34,290.0000
3511,34,290.0000
3512,34,290.0000
3513,34,290.0000
3514,34,290.0000
3515,34,290.0000
3516,34,290.0000
3517,34,290.0000
3518,34,290.0000
3519,34,290.0000
3520,34,290.0000
3521,34,290.0000
3522,34,290.0000
3523,34,290.0000
3524,34,290.0000
3525,34,290.0000
3526,34,290.0000
3527,34,290.0000
3528,34,290.0000
3529,34,290.0000
3530,34,290.0000
3531,34,290.0000
3532,34,290.0000
3533,34,290.0000
3534,34,290.0000
3535,34,290.0000
3536,34,290.0000
3537,34,290.0000
3538,34,290.0000
3539,34,290.0000
3540,34,290.0000
3541,34,290.0000
3542,34,290.0000
3543,34,290.0000
3544,34,290.0000
3545,34,290.0000
3546,34,290.0000
3547,34,290.0000
3548,34,290.0000
3549,34,290.0000
3550,34,290.0000
3551,34,290.0000
3552,34,290.0000
3553,34,290.0000
3554,34,290.0000
3555,34,290.0000
3556,34,290.0000
3557,34,290.0000
3558,34,290.0000
3559,34,290.0000
3560,34,290.0000
3561,34,290.0000
3562,34,290.0000
3563,34,290.0000
3564,34,290.0000
3565,34,290.0000
3566,34,295.0000
3567,34,295.0000
3568,34,295.0000
3569,34,295.0000
3570,34,295.0000
3571,34,296.0000
3572,34,296.0000
3573,34,296.0000
3574,34,296.0000
3575,34,296.0000
3576,34,296.0000
3577,34,296.0000
3578,34,296.0000
3579,34,296.0000
3580,34,296.0000
3581,34,296.0000
3582,34,296.0000
3583,34,296.0000
3584,34,296.0000
3585,34,296.0000
3586,34,296.0000
3587,34,296.0000
3588,34,296.0000
3589,34,296.0000
3590,34,296.0000
3591,34,296.0000
3592,34,296.0000
3593,34,296.0000
3594,34,296.0000
3595,34,296.0000
3596,34,296.0000
3597,34,296.0000
3598,34,296.0000
3599,34,296.0000
3600,34,296.0000
3601,34,296.0000
3602,34,296.0000
3603,34,299.0000
3604,34,299.0000
3605,34,299.0000
3606,34,299.0000
3607,34,299.0000
3608,34,299.0000
3609,34,299.0000
3610,34,302.0000
3611,34,302.0000
3612,34,302.0000
3613,34,302.0000
3614,34,302.0000
3615,34,302.0000
3616,34,302.0000
3617,34,302.0000
3618,34,302.0000
3619,34,302.0000
3620,34,302.0000
3621,34,302.0000
3622,34,302.0000
3623,34,302.0000
3624,34,302.0000
3625,34,302.0000
3626,34,302.0000
3627,34,302.0000
3628,34,302.0000
3629,34,302.0000
3630,34,302.0000
3631,34,302.0000
3632,34,302.0000
3633,34,302.0000
3634,34,302.0000
3635,34,302.0000
3636,34,302.0000
3637,34,302.0000
3638,34,302.0000
3639,34,302.0000
3640,34,302.0000
3641,34,302.0000
3642,34,302.0000
3643,34,302.0000
3644,34,302.0000
3645,34,302.0000
3646,34,302.0000
3647,34,302.0000
3648,34,302.0000
3649,34,302.0000
3650,34,302.0000
3651,34,302.0000
3652,34,302.0000
3653,34,302.0000
3654,34,302.0000
3655,34,302.0000
3656,34,302.0000
3657,34,302.0000
3658,34,302.0000
3659,34,302.0000
3660,34,302.0000
3661,34,302.0000
3662,34,302.0000
3663,34,302.0000
3664,34,302.0000
3665,34,308.0000
3666,34,308.0000
3667,34,308.0000
3668,34,308.0000
3669,34,308.0000
3670,34,308.0000
3671,34,308.0000
3672,34,308.0000
3673,34,308.0000
3674,34,308.0000
3675,34,308.0000
3676,34,308.0000
3677,34,308.0000
3678,34,309.0000
3679,34,309.0000
3680,34,309.0000
3681,34,309.0000
3682,34,309.0000
3683,34,309.0000
3684,34,309.0000
3685,34,309.0000
3686,34,309.0000
3687,34,309.0000
3688,34,309.0000
3689,34,309.0000
3690,34,309.0000
3691,34,309.0000
3692,34,309.0000
3693,34,309.0000
3694,34,309.0000
3695,34,309.0000
3696,34,309.0000
3697,34,309.0000
3698,34,309.0000
3699,34,309.0000
3700,34,309.0000
3701,34,309.0000
3702,34,309.0000
3703,34,309.0000
3704,34,309.0000
3705,34,309.0000
3706,34,309.0000
3707,34,309.0000
3708,34,309.0000
3709,34,309.0000
3710,34,309.0000
3711,34,309.0000
3712,34,309.0000
3713,34,309.0000
3714,34,309.0000
3715,34,309.0000
3716,34,309.0000
3717,34,309.0000
3718,34,309.0000
3719,34,309.0000
3720,34,309.0000
3721,34,309.0000
3722,34,309.0000
3723,34,309.0000
3724,34,309.0000
3725,34,309.0000
3726,34,309.0000
3727,34,314.0000
3728,34,314.0000
3729,34,314.0000
3730,34,314.0000
3731,34,314.0000
3732,34,314.0000
3733,34,314.0000
3734,34,314.0000
3735,34,314.0000
3736,34,314.0000
3737,34,314.0000
3738,34,315.0000
3739,34,315.0000
3740,34,315.0000
3741,34,315.0000
3742,34,315.0000
3743,34,315.0000
3744,34,315.0000
3745,34,315.0000
3746,34,315.0000
3747,34,315.0000
3748,34,316.0000
3749,34,316.0000
3750,34,316.0000
3751,34,316.0000
3752,34,316.0000
3753,34,316.0000
3754,34,316.0000
3755,34,316.0000
3756,34,316.0000
3757,34,316.0000
3758,34,316.0000
3759,34,317.0000
3760,34,317.0000
3761,34,317.0000
3762,34,317.0000
3763,34,317.0000
3764,34,317.0000
3765,34,317.0000
3766,34,317.0000
3767,34,317.0000
3768,34,317.0000
3769,34,317.0000
3770,34,317.0000
3771,34,317.0000
3772,34,317.0000
3773,34,317.0000
3774,34,317.0000
3775,34,317.0000
3776,34,317.0000
3777,34,317.0000
3778,34,317.0000
3779,34,317.0000
3780,34,317.0000
3781,34,319.0000
3782,34,319.0000
3783,34,319.0000
3784,34,319.0000
3785,34,319.0000
3786,34,319.0000
3787,34,319.0000
3788,34,320.0000
3789,34,320.0000
3790,34,320.0000
3791,34,320.0000
3792,34,320.0000
3793,34,320.0000
3794,34,320.0000
3795,34,320.0000
3796,34,320.0000
3797,34,320.0000
3798,34,320.0000
3799,34,321.0000
3800,34,321.0000
3801,34,321.0000
3802,34,321.0000
3803,34,321.0000
3804,34,321.0000
3805,34,321.0000
3806,34,321.0000
3807,34,321.0000
3808,34,321.0000
3809,34,321.0000
3810,34,321.0000
3811,34,321.0000
3812,34,321.0000
3813,34,321.0000
3814,34,321.0000
3815,34,321.0000
3816,34,321.0000
3817,34,321.0000
3818,34,321.0000
3819,34,321.0000
3820,34,321.0000
3821,34,321.0000
3822,34,321.0000
3823,34,321.0000
3824,34,321.0000
3825,34,321.0000
3826,34,321.0000
3827,34,321.0000
3828,34,321.0000
3829,34,321.0000
3830,34,321.0000
3831,34,321.0000
3832,34,321.0000
3833,34,321.0000
3834,34,321.0000
3835,34,321.0000
3836,34,321.0000
3837,34,321.0000
3838,34,321.0000
3839,34,321.0000
3840,34,321.0000
3841,34,321.0000
3842,34,321.0000
3843,34,321.0000
3844,34,321.0000
3845,34,321.0000
3846,34,321.0000
3847,34,321.0000
3848,34,321.0000
3849,34,321.0000
3850,34,321.0000
3851,34,321.0000
3852,34,321.0000
3853,34,321.0000
3854,34,321.0000
3855,34,321.0000
3856,34,321.0000
3857,34,321.0000
3858,34,326.0000
3859,34,326.0000
3860,34,326.0000
3861,34,326.0000
3862,34,326.0000
3863,34,326.0000
3864,34,326.0000
3865,34,326.0000
3866,34,326.0000
3867,34,326.0000
3868,34,326.0000
3869,34,326.0000
3870,34,327.0000
3871,34,327.0000
3872,34,327.0000
3873,34,327.0000
3874,34,327.0000
3875,34,327.0000
3876,34,327.0000
3877,34,327.0000
3878,34,327.0000
3879,34,327.0000
3880,34,327.0000
3881,34,327.0000
3882,34,327.0000
3883,34,327.0000
3884,34,327.0000
3885,34,327.0000
3886,34,327.0000
3887,34,327.0000
3888,34,327.0000
3889,34,327.0000
3890,34,327.0000
3891,34,327.0000
3892,34,327.0000
3893,34,329.0000
3894,34,329.0000
3895,34,329.0000
3896,34,329.0000
3897,34,329.0000
3898,34,329.0000
3899,34,329.0000
3900,34,329.0000
3901,34,329.0000
3902,34,329.0000
3903,34,329.0000
3904,34,329.0000
3905,34,329.0000
3906,34,329.0000
3907,34,329.0000
3908,34,329.0000
3909,34,329.0000
3910,34,329.0000
3911,34,329.0000
3912,34,329.0000
3913,34,329.0000
3914,34,329.0000
3915,34,329.0000
3916,34,329.0000
3917,34,329.0000
3918,34,329.0000
3919,34,329.0000
3920,34,329.0000
3921,34,329.0000
3922,34,329.0000
3923,34,329.0000
3924,34,332.0000
3925,34,332.0000
3926,34,332.0000
3927,34,332.0000
3928,34,332.0000
3929,34,332.0000
3930,34,332.0000
3931,34,332.0000
3932,34,332.0000
3933,34,332.0000
3934,34,332.0000
3935,34,333.0000
3936,34,333.0000
3937,34,333.0000
3938,34,333.0000
3939,34,334.0000
3940,34,334.0000
3941,34,334.0000
3942,34,334.0000
3943,34,334.0000
3944,34,334.0000
3945,34,334.0000
3946,34,334.0000
3947,34,334.0000
3948,34,334.0000
3949,34,334.0000
3950,34,334.0000
3951,34,334.0000
3952,34,334.0000
3953,34,334.0000
3954,34,334.0000
3955,34,334.0000
3956,34,334.0000
3957,34,334.0000
3958,34,334.0000
3959,34,334.0000
3960,34,334.0000
3961,34,334.0000
3962,34,334.0000
3963,34,334.0000
3964,34,334.0000
3965,34,334.0000
3966,34,334.0000
3967,34,334.0000
3968,34,334.0000
3969,34,334.0000
3970,34,334.0000
3971,34,334.0000
3972,34,334.0000
3973,34,334.0000
3974,34,334.0000
3975,34,334.0000
3976,34,334.0000
3977,34,334.0000
3978,34,334.0000
3979,34,334.0000
3980,34,334.0000
3981,34,334.0000
3982,34,334.0000
3983,34,334.0000
3984,34,334.0000
3985,34,334.0000
3986,34,334.0000
3987,34,334.0000
3988,34,334.0000
3989,34,334.0000
3990,34,334.0000
3991,34,338.0000
3992,34,338.0000
3993,34,338.0000
3994,34,338.0000
3995,34,338.0000
3996,34,338.0000
3997,34,338.0000
3998,34,338.0000
3999,34,338.0000
4000,34,338.0000
4001,34,338.0000
4002,34,338.0000
4003,34,338.0000
4004,34,338.0000
4005,34,338.0000
4006,34,338.0000
4007,34,338.0000
4008,34,339.0000
4009,34,339.0000
4010,34,339.0000
4011,34,339.0000
4012,34,339.0000
4013,34,339.0000
4014,34,339.0000
4015,34,339.0000
4016,34,339.0000
4017,34,339.0000
4018,34,339.0000
4019,34,339.0000
4020,34,339.0000
4021,34,339.0000
4022,34,339.0000
4023,34,339.0000
4024,34,339.0000
4025,34,339.0000
4026,34,339.0000
4027,34,339.0000
4028,34,339.0000
4029,34,339.0000
4030,34,339.0000
4031,34,339.0000
4032,34,339.0000
4033,34,339.0000
4034,34,339.0000
4035,34,339.0000
4036,34,339.0000
4037,34,339.0000
4038,34,339.0000
4039,34,339.0000
4040,34,339.0000
4041,34,339.0000
4042,34,339.0000
4043,34,339.0000
4044,34,339.0000
4045,34,339.0000
4046,34,339.0000
4047,34,339.0000
4048,34,339.0000
4049,34,339.0000
4050,34,339.0000
4051,34,339.0000
4052,34,339.0000
4053,34,339.0000
4054,34,339.0000
4055,34,339.0000
4056,34,339.0000
4057,34,339.0000
4058,34,339.0000
4059,34,339.0000
4060,34,339.0000
4061,34,339.0000
4062,34,339.0000
4063,34,339.0000
4064,34,339.0000
4065,34,339.0000
4066,34,339.0000
4067,34,339.0000
4068,34,344.0000
4069,34,344.0000
4070,34,344.0000
4071,34,344.0000
4072,34,344.0000
4073,35,344.0000
4074,35,344.0000
4075,35,344.0000
4076,35,344.0000
4077,35,344.0000
4078,35,344.0000
4079,35,345.0000
4080,35,345.0000
4081,35,345.0000
4082,35,345.0000
4083,35,345.0000
4084,35,345.0000
4085,35,345.0000
4086,35,345.0000
4087,35,345.0000
4088,35,345.0000
4089,35,345.0000
4090,35,346.0000
4091,35,346.0000
4092,35,346.0000
4093,35,346.0000
4094,35,346.0000
4095,35,346.0000
4096,35,346.0000
4097,35,346.0000
4098,35,346.0000
4099,35,346.0000
4100,35,346.0000
4101,35,347.0000
4102,35,347.0000
4103,35,347.0000
4104,35,347.0000
4105,35,347.0000
4106,35,347.0000
4107,35,347.0000
4108,35,347.0000
4109,35,347.0000
4110,35,347.0000
4111,35,348.0000
4112,35,348.0000
4113,35,348.0000
4114,35,348.0000
4115,35,348.0000
4116,35,348.0000
4117,35,348.0000
4118,35,348.0000
4119,35,348.0000
4120,35,348.0000
4121,35,348.0000
4122,35,348.0000
4123,35,348.0000
4124,35,348.0000
4125,35,348.0000
4126,35,350.0000
4127,35,350.0000
4128,35,350.0000
4129,35,350.0000
4130,35,350.0000
4131,35,350.0000
4132,35,350.0000
4133,35,350.0000
4134,35,350.0000
4135,35,350.0000
4136,35,351.0000
4137,35,351.0000
4138,35,351.0000
4139,35,351.0000
4140,35,351.0000
4141,35,351.0000
4142,35,351.0000
4143,35,351.0000
4144,35,351.0000
4145,35,352.0000
4146,35,352.0000
4147,35,352.0000
4148,35,352.0000
4149,35,352.0000
4150,35,352.0000
4151,35,352.0000
4152,35,352.0000
4153,35,352.0000
4154,35,352.0000
4155,35,352.0000
4156,35,352.0000
4157,35,352.0000
4158,35,352.0000
4159,35,352.0000
4160,35,352.0000
4161,35,352.0000
4162,35,352.0000
4163,35,352.0000
4164,35,352.0000
4165,35,352.0000
4166,35,352.0000
4167,35,352.0000
4168,35,352.0000
4169,35,352.0000
4170,35,352.0000
4171,35,352.0000
4172,35,352.0000
4173,35,352.0000
4174,35,352.0000
4175,35,352.0000
4176,35,352.0000
4177,35,352.0000
4178,35,352.0000
4179,35,352.0000
4180,35,352.0000
4181,35,352.0000
4182,35,352.0000
4183,35,352.0000
4184,35,356.0000
4185,35,356.0000
4186,35,356.0000
4187,35,357.0000
4188,35,357.0000
4189,35,357.0000
4190,35,357.0000
4191,35,357.0000
4192,35,357.0000
4193,35,357.0000
4194,35,357.0000
4195,35,357.0000
4196,35,357.0000
4197,35,357.0000
4198,35,357.0000
4199,35,358.0000
4200,35,358.0000
4201,35,358.0000
4202,35,358.0000
4203,35,358.0000
4204,35,358.0000
4205,35,358.0000
4206,35,358.0000
4207,35,358.0000
4208,35,358.0000
4209,35,359.0000
4210,35,359.0000
4211,35,359.0000
4212,35,359.0000
4213,35,359.0000
4214,35,359.0000
4215,35,359.0000
4216,35,359.0000
4217,35,359.0000
4218,35,359.0000
4219,35,359.0000
4220,35,360.0000
4221,35,360.0000
4222,35,360.0000
4223,35,360.0000
4224,35,360.0000
4225,35,360.0000
4226,35,360.0000
4227,35,360.0000
4228,35,360.0000
4229,35,360.0000
4230,35,360.0000
4231,35,360.0000
4232,35,360.0000
4233,35,361.0000
4234,35,361.0000
4235,35,361.0000
4236,35,361.0000
4237,35,361.0000
4238,35,361.0000
4239,35,361.0000
4240,35,361.0000
4241,35,361.0000
4242,35,361.0000
4243,35,361.0000
4244,35,361.0000
4245,35,361.0000
4246,35,361.0000
4247,35,361.0000
4248,35,361.0000
4249,35,361.0000
4250,35,361.0000
4251,35,361.0000
4252,35,361.0000
4253,35,361.0000
4254,35,361.0000
4255,35,361.0000
4256,35,361.0000
4257,35,361.0000
4258,35,361.0000
4259,35,361.0000
4260,35,361.0000
4261,35,361.0000
4262,35,361.0000
4263,35,361.0000
4264,35,361.0000
4265,35,361.0000
4266,35,361.0000
4267,35,361.0000
4268,35,361.0000
4269,35,361.0000
4270,35,361.0000
4271,35,361.0000
4272,35,361.0000
4273,35,361.0000
4274,35,361.0000
4275,35,361.0000
4276,35,361.0000
4277,35,361.0000
4278,35,361.0000
4279,35,361.0000
4280,35,361.0000
4281,35,361.0000
4282,35,361.0000
4283,35,361.0000
4284,35,361.0000
4285,35,361.0000
4286,35,361.0000
4287,35,361.0000
4288,35,361.0000
4289,35,361.0000
4290,35,361.0000
4291,35,361.0000
4292,35,361.0000
